Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,FT_Result,HomeTeam_Elo,AwayTeam_Elo,Home_Strength,Away_Strength,H2H_Home_Wins,H2H_Away_Wins,H2H_Draws,Home_vs_Away_Wins,Home_vs_Away_Draws,Home_vs_Away_Avg_Goals,H2H_Avg_Home_Goals,H2H_Avg_Away_Goals,Home_Team_Rank,Away_Team_Rank
1998-03-14,1997,Tottenham,Liverpool,3,3,D,0,1466.83593373715,1600.49547805669,-12.69703450649472,-327.3891019284046,2,3,4,0,0,0,1.6774193548387097,1.2419354838709677,14,3
1998-03-15,1997,Derby,Leeds,0,5,A,-1,1551.0159201027132,1563.3524051004815,249.45508073927172,-10.770175349952932,1,0,2,0,0,0,1.5454545454545454,1.4545454545454546,9,5
1998-03-18,1997,Newcastle,Crystal Palace,1,2,A,-1,1511.9313846928321,1403.1997637859047,-6.475397115365513,-1556.2054606532301,1,2,0,0,0,0,1.1153846153846154,0.9230769230769231,15,20
1998-03-28,1997,Man United,Wimbledon,2,0,H,1,1658.5652779776055,1506.791579877329,-20.44105900368354,267.88583514708154,5,4,0,0,0,0,1.9230769230769231,1.4615384615384615,2,16
1998-03-28,1997,Southampton,Newcastle,2,1,H,1,1552.0822198281978,1498.0639715028442,309.52256549913267,-588.1970669224207,6,2,1,0,0,0,2.1818181818181817,1.0909090909090908,12,15
1998-03-28,1997,Everton,Aston Villa,1,4,A,-1,1480.298114321882,1540.1058452731734,-314.2963435910227,304.628274056932,4,2,3,0,0,0,1.5789473684210527,1.105263157894737,18,7
1998-03-28,1997,Crystal Palace,Tottenham,1,3,A,-1,1390.9168421478696,1479.1188553751851,-951.1260299710924,-330.4500664755346,0,1,2,0,0,0,1.3214285714285714,0.8571428571428571,20,14
1998-03-28,1997,Bolton,Leicester,2,0,H,1,1447.904548085973,1502.1231325939757,-311.1073782628447,-0.6946358277993567,0,0,1,0,0,0,1.2,1.8,17,10
1998-03-28,1997,Coventry,Derby,1,0,H,1,1563.6646162987322,1535.9098275424374,1172.647521969599,-352.96223687890495,2,1,0,0,0,0,1.2222222222222223,0.5555555555555556,11,9
1998-03-28,1997,Barnsley,Liverpool,2,3,A,-1,1476.3495942348563,1610.7471516680887,604.9255416124194,-22.071632697753557,0,1,0,0,0,0,0.0,1.0,19,3
1998-03-28,1997,Arsenal,Sheffield Weds,1,0,H,1,1673.6754246449325,1515.6647902629365,1228.434481557832,26.934067540772094,6,1,2,0,0,0,1.6153846153846154,0.46153846153846156,1,13
1998-03-30,1997,West Ham,Leeds,3,0,H,1,1573.5905985453471,1548.1375604917262,613.4842750197091,606.9647816878847,4,3,2,0,0,0,1.36,1.16,8,5
1998-03-31,1997,Bolton,Arsenal,0,1,A,-1,1441.477788034691,1680.1021846962144,-10.68275174404953,1215.0653580312148,3,0,0,0,0,0,1.8,1.12,17,1
1998-03-31,1997,Wimbledon,Newcastle,0,0,D,0,1506.414857970823,1498.4406934093502,-347.3366574765563,-591.0563967228205,6,1,2,0,0,0,2.5384615384615383,1.3846153846153846,16,15
1998-03-31,1997,Blackburn,Barnsley,2,1,H,1,1560.363028733411,1464.4177107298474,-900.6626568045392,282.7761112788016,0,0,1,0,0,0,1.0,1.0,6,19
1998-04-04,1997,Tottenham,Everton,1,1,D,0,1479.169767881013,1480.247201816054,-52.26669804596067,-309.73119483504667,3,2,4,0,0,0,1.435483870967742,1.1129032258064515,14,18
1998-04-04,1997,Leeds,Barnsley,2,1,H,1,1559.591453735751,1452.9638174858226,292.24666197881527,278.6243214313368,0,1,0,0,0,0,2.0,3.0,5,19
1998-04-04,1997,Aston Villa,West Ham,2,0,H,1,1556.5470388654305,1557.14940495309,906.3837903638517,616.2025605588888,3,3,3,0,0,0,1.24,1.0,7,8
1998-04-04,1997,Sheffield Weds,Southampton,1,0,H,1,1532.2313242326518,1535.5156858584826,-307.8010173882144,914.7912981054702,1,3,5,0,0,0,1.1538461538461537,0.9230769230769231,13,12
1998-04-04,1997,Leicester,Coventry,1,1,D,0,1504.7526487915543,1561.0351001011536,-596.6851798465708,1175.6398615879907,1,2,2,0,0,0,1.0,1.0,10,11
1998-04-04,1997,Wimbledon,Bolton,0,0,D,0,1503.6434951320791,1444.249150873435,-647.0905294665614,-346.7031886832924,3,0,0,0,0,0,1.6666666666666667,0.6666666666666666,16,17
1998-04-05,1997,Derby,Chelsea,0,1,A,-1,1520.778817297569,1548.006252547586,-361.07786700472013,-989.1105348808347,3,0,0,0,0,0,2.1538461538461537,1.3076923076923077,9,4
1998-04-06,1997,Blackburn,Man United,1,3,A,-1,1549.4933510826709,1669.4349556283457,-313.729930276227,-29.57552213961594,4,3,2,0,0,0,1.7575757575757576,1.1818181818181819,6,2
1998-04-08,1997,Leeds,Chelsea,3,1,H,1,1574.0914656895345,1533.5062405938024,891.7222048435009,-374.5883652415018,4,2,3,0,0,0,1.4444444444444444,0.8518518518518519,5,4
1998-04-10,1997,Man United,Liverpool,1,1,D,0,1666.9250260921376,1613.2570812042968,-30.737703185701275,273.1982861492177,5,2,2,0,0,0,1.507936507936508,1.1111111111111112,2,3
1998-04-11,1997,Coventry,Aston Villa,1,2,A,-1,1545.8413456987341,1571.74079326785,873.4424176923319,898.08130124454,3,4,2,0,0,0,1.1333333333333333,1.2666666666666666,11,7
1998-04-11,1997,Chelsea,Tottenham,2,0,H,1,1546.1792870890824,1466.496721385733,-351.02289578671923,255.37898787088952,2,2,5,0,0,0,1.5483870967741935,1.2096774193548387,4,14
1998-04-11,1997,Bolton,Blackburn,2,1,H,1,1463.6588499349257,1530.0836520211801,-51.89326333957265,-341.75888716462055,3,0,0,0,0,0,1.32,1.12,17,6
1998-04-11,1997,Crystal Palace,Leicester,0,3,A,-1,1380.662899601824,1515.0065913376,-918.2149981410637,-596.6851798465708,1,1,1,0,0,0,1.391304347826087,1.173913043478261,20,10
1998-04-11,1997,Arsenal,Newcastle,3,1,H,1,1687.90357554386,1490.6393025617047,1221.1735683488273,-591.0563967228205,5,4,0,0,0,0,1.5689655172413792,0.8620689655172413,1,15
1998-04-11,1997,Everton,Leeds,2,0,H,1,1499.2030468798591,1555.1356206257294,-309.73119483504667,906.2442674119444,5,0,4,0,0,0,1.5555555555555556,0.7407407407407407,18,5
1998-04-11,1997,Southampton,Wimbledon,0,1,A,-1,1519.1434997839008,1520.015681206661,294.2525916315168,-357.25240977199655,4,3,2,0,0,0,1.0,1.0,12,16
1998-04-11,1997,West Ham,Derby,0,0,D,0,1555.5848712822224,1522.3433509684367,304.89315278580267,-966.588177873208,2,0,1,0,0,0,1.3846153846153846,1.0,8,9
1998-04-11,1997,Barnsley,Sheffield Weds,2,1,H,1,1471.3279026936516,1513.8672390248228,-335.16199548160836,-292.77060529301957,1,0,0,0,0,0,2.0,1.0,19,13
1998-04-13,1997,Blackburn,Arsenal,1,4,A,-1,1521.464350406481,1696.5228771585591,-942.0177752099922,1519.3014288611682,2,2,5,0,0,0,1.606060606060606,1.303030303030303,6,1
1998-04-13,1997,Derby,Bolton,4,0,H,1,1534.8335600386536,1451.168640864709,-630.2361187170745,575.4105638731144,0,0,1,0,0,0,2.0,1.4,9,17
1998-04-13,1997,Wimbledon,Everton,0,0,D,0,1519.1182008136693,1500.1005272728507,276.3164435379606,1.2959292900992296,3,3,3,0,0,0,1.6153846153846154,1.3076923076923077,16,18
1998-04-13,1997,Sheffield Weds,West Ham,1,1,D,0,1515.6597278413976,1553.7923824656475,-273.66625687578704,304.89315278580267,5,2,2,0,0,0,1.5384615384615385,1.0769230769230769,13,8
1998-04-13,1997,Liverpool,Crystal Palace,2,1,H,1,1619.4877141048219,1374.4322667012989,273.1982861492177,-911.3583529860687,0,2,1,0,0,0,1.4642857142857142,1.8928571428571428,3,20
1998-04-13,1997,Newcastle,Barnsley,2,1,H,1,1504.8064199446542,1457.160785310702,-928.6371118315925,-335.72391769484364,0,0,1,0,0,0,2.0,2.0,15,19
1998-04-13,1997,Tottenham,Coventry,1,1,D,0,1469.863968404978,1542.474098679489,-337.08968680860903,273.0840066209455,3,6,0,0,0,0,1.4,1.5333333333333334,14,11
1998-04-14,1997,Leicester,Southampton,3,3,D,0,1515.1851875921902,1518.9649035293105,-633.6451546253816,-313.1570026367791,3,0,2,0,0,0,1.5588235294117647,1.5,10,12
1998-04-18,1997,West Ham,Blackburn,2,1,H,1,1567.400683184576,1507.8560496875523,304.89315278580267,-971.818614557028,6,2,1,0,0,0,2.074074074074074,1.0,8,6
1998-04-18,1997,Everton,Leicester,1,1,D,0,1500.751375501332,1514.534339363709,312.69218411619164,-316.7134248765257,0,2,3,0,0,0,1.3823529411764706,1.3529411764705883,18,10
1998-04-18,1997,Southampton,Aston Villa,1,2,A,-1,1506.2260572686382,1584.4796395285223,-608.1568603565447,899.5032062551887,4,3,2,0,0,0,1.5,1.175,12,7
1998-04-18,1997,Arsenal,Wimbledon,5,0,H,1,1704.4665520788867,1511.1745258933418,1523.6555226444534,-27.884355638740953,0,6,3,0,0,0,1.3076923076923077,1.4615384615384615,1,16
1998-04-18,1997,Man United,Newcastle,1,1,D,0,1660.3931241444448,1511.338321892347,278.3785870997523,-637.2049547694521,3,2,4,0,0,0,1.7758620689655173,1.2586206896551724,2,15
1998-04-18,1997,Bolton,Leeds,2,3,A,-1,1440.5279092198932,1565.7763522705452,-36.54579202394243,292.93846655142636,1,2,0,0,0,0,0.6666666666666666,2.0,17,5
1998-04-18,1997,Crystal Palace,Derby,3,1,H,1,1395.9039564673226,1513.3618702726299,-925.6383269853346,-644.770926616418,0,0,1,0,0,0,0.0,0.0,20,9
1998-04-18,1997,Barnsley,Tottenham,1,1,D,0,1457.7089815510506,1469.3157721646296,-944.3281630114164,-31.052488988242565,1,0,0,0,0,0,3.0,0.0,19,14
1998-04-19,1997,Chelsea,Sheffield Weds,1,0,H,1,1559.8650304510331,1501.973984479447,249.34065888486302,-607.7022652553085,1,2,6,0,0,0,1.0769230769230769,1.0,4,13
1998-04-19,1997,Coventry,Liverpool,1,1,D,0,1545.7456366494778,1616.216176134833,-7.166193145082525,851.8344627503917,4,3,2,0,0,0,1.2666666666666666,0.8666666666666667,11,3
1998-04-25,1997,Barnsley,Arsenal,0,2,A,-1,1451.8712536938426,1710.3042799360946,-622.1787326777987,1496.0841514318308,1,0,0,0,0,0,5.0,0.0,19,1
1998-04-25,1997,Everton,Sheffield Weds,1,3,A,-1,1485.8041595560987,1516.9212004246801,3.0059550705112086,-633.870534386227,4,3,2,0,0,0,1.4615384615384615,1.7692307692307692,18,13
1998-04-25,1997,Leeds,Coventry,3,3,D,0,1564.9125136451296,1546.6094752748934,270.8408643748624,-7.166193145082525,5,2,2,0,0,0,1.6666666666666667,1.1333333333333333,5,11
1998-04-25,1997,Tottenham,Newcastle,2,0,H,1,1486.121235974727,1494.5328580822497,-31.052488988242565,-356.56500201227107,3,3,3,0,0,0,1.9322033898305084,1.271186440677966,14,15
1998-04-25,1997,Chelsea,Liverpool,4,1,H,1,1577.2767939204248,1598.8044126654413,271.3564607073246,570.156372187231,7,0,2,0,0,0,1.5,0.967741935483871,4,3
1998-04-25,1997,Aston Villa,Bolton,1,3,A,-1,1563.5975398297219,1461.4100089186936,1494.315377779717,-650.1256889968466,1,2,0,0,0,0,1.64,1.32,7,17
1998-04-25,1997,Blackburn,Wimbledon,0,0,D,0,1507.9993154655099,1511.0312601153842,-986.5199310353119,-37.06461045899719,6,2,1,0,0,0,1.6363636363636365,1.0,6,16
1998-04-25,1997,West Ham,Southampton,2,4,A,-1,1549.7865216221037,1523.8402188311106,299.8893142627696,-627.7325346929981,5,1,3,0,0,0,1.5714285714285714,0.9761904761904762,8,12
1998-04-26,1997,Derby,Leicester,0,4,A,-1,1498.4124896401843,1529.4837199961546,-611.2812368897863,-13.448329696829797,2,1,0,0,0,0,1.7272727272727273,1.3636363636363635,9,10
1998-04-27,1997,Crystal Palace,Man United,0,3,A,-1,1390.5312433620568,1665.7658372497106,-317.663981170429,278.3785870997523,2,0,1,0,0,0,1.3571428571428572,1.0,20,2
1998-04-29,1997,Leicester,Newcastle,0,0,D,0,1527.9798395059427,1496.0367385724617,575.8150778484016,-343.37280524157694,3,1,1,0,0,0,1.4375,1.28125,10,15
1998-04-29,1997,Coventry,Wimbledon,0,0,D,0,1545.07878690347,1512.5619484868075,-314.34815865357,-37.06461045899719,1,4,4,0,0,0,1.3076923076923077,1.3846153846153846,11,16
1998-04-29,1997,Chelsea,Blackburn,0,1,A,-1,1559.3248633868168,1525.9512459991179,902.7924940277311,-1279.4034731812812,4,3,2,0,0,0,1.4545454545454546,1.1515151515151516,4,6
1998-04-29,1997,Arsenal,Derby,1,0,H,1,1717.1437082190587,1491.5730613572202,1483.325444118012,-604.4450576292709,1,1,1,0,0,0,1.3846153846153846,0.9230769230769231,1,9
1998-05-02,1997,Bolton,Crystal Palace,5,2,H,1,1473.3916833707567,1378.5495689099937,-1.3857440916593533,-953.2034255589376,0,0,1,0,0,0,2.6666666666666665,1.3333333333333333,17,20
1998-05-02,1997,Newcastle,Chelsea,3,1,H,1,1513.7392810163349,1541.6223209429436,-343.37280524157694,293.4464813683938,6,0,3,0,0,0,1.6379310344827587,0.8275862068965517,15,4
1998-05-02,1997,Coventry,Blackburn,2,0,H,1,1559.2538178747743,1511.7762150278136,-314.34815865357,-633.6515093782488,6,0,3,0,0,0,2.3636363636363638,0.5454545454545454,11,6
1998-05-02,1997,Liverpool,West Ham,5,0,H,1,1611.702070707213,1536.888863580332,254.70101340314608,-314.5062416017978,4,2,3,0,0,0,1.7142857142857142,1.125,3,8
1998-05-02,1997,Leicester,Barnsley,1,0,H,1,1539.745537210633,1440.1055559891522,575.8150778484016,-652.1669829183354,0,1,0,0,0,0,0.0,2.0,10,19
1998-05-02,1997,Southampton,Derby,0,2,A,-1,1507.451125135904,1507.9621550524269,-617.3880246691463,-638.2725487635654,2,0,1,0,0,0,1.5454545454545454,0.9090909090909091,12,9
1998-05-02,1997,Wimbledon,Tottenham,2,6,A,-1,1496.4226098434897,1502.2605746180448,-37.06461045899719,-10.329285801366542,4,3,2,0,0,0,1.2307692307692308,1.2307692307692308,16,14
1998-05-02,1997,Sheffield Weds,Aston Villa,1,3,A,-1,1503.9243431149537,1576.5943971394483,-1.9746175460206814,925.62098266473,3,2,4,0,0,0,1.3846153846153846,1.3076923076923077,13,7
1998-05-03,1997,Arsenal,Everton,4,0,H,1,1723.410069789511,1479.5377979856464,1493.3444987825183,7.6428840402098555,2,3,4,0,0,0,1.7419354838709677,1.1451612903225807,1,18
1998-05-04,1997,Man United,Leeds,3,0,H,1,1676.5299607368404,1554.1483901579998,889.3632348644112,585.5589840839318,5,2,2,0,0,0,1.6296296296296295,1.1111111111111112,2,5
1998-05-05,1997,Crystal Palace,West Ham,3,3,D,0,1384.9486212573556,1530.4898112329702,-952.057991158052,-325.5372479701542,3,0,0,0,0,0,1.7692307692307692,1.6538461538461537,20,8
1998-05-06,1997,Liverpool,Arsenal,4,0,H,1,1631.36530057579,1703.746839920934,266.80886727224123,1491.1241978673065,4,3,2,0,0,0,1.8870967741935485,1.1290322580645162,3,1
1998-05-10,1997,Aston Villa,Arsenal,1,0,H,1,1596.8513771650717,1683.4898598953107,930.3462284233444,860.5582676708524,1,3,5,0,0,0,1.4107142857142858,1.2678571428571428,7,1
1998-05-10,1997,Derby,Liverpool,1,0,H,1,1528.0766132776132,1611.2508423506035,-336.78232373638457,607.5582352564281,2,1,0,0,0,0,1.6923076923076923,1.0769230769230769,9,3
1998-05-10,1997,West Ham,Leicester,4,3,H,1,1545.889318540251,1524.3460299033522,-325.5372479701542,587.7036091258673,3,2,0,0,0,0,1.53125,1.375,8,10
1998-05-10,1997,Everton,Coventry,1,1,D,0,1482.9202677639628,1555.871348096458,-337.0391299176923,302.3552430055627,2,1,6,0,0,0,1.0666666666666667,0.7333333333333333,18,11
1998-05-10,1997,Blackburn,Newcastle,1,0,H,1,1526.8609664974713,1498.6545295466772,-652.7705029662186,302.53237405578375,6,0,3,0,0,0,1.4516129032258065,1.032258064516129,6,15
1998-05-10,1997,Tottenham,Southampton,1,1,D,0,1502.484652027174,1507.2270477267748,288.9552361673314,-612.5341908331013,6,2,1,0,0,0,1.8695652173913044,1.2391304347826086,14,12
1998-05-10,1997,Leeds,Wimbledon,1,1,D,0,1551.678850229046,1498.8921497724434,-40.339771560600774,-641.3454253393863,6,1,2,0,0,0,1.6153846153846154,0.7692307692307693,5,16
1998-05-10,1997,Crystal Palace,Sheffield Weds,1,0,H,1,1404.8934263702904,1483.979538002019,-649.0566728905318,-624.3966341456069,2,1,0,0,0,0,1.3333333333333333,1.3333333333333333,20,13
1998-05-10,1997,Chelsea,Bolton,2,0,H,1,1553.7138614480723,1461.300142865628,305.5169183030338,274.3241696903394,3,0,0,0,0,0,1.4,1.64,4,17
1998-05-10,1997,Barnsley,Man United,0,2,A,-1,1433.9830666702612,1682.6524500557314,-648.1977996133119,898.8345969205454,1,0,0,0,0,0,7.0,0.0,19,2
1998-08-15,1998,Coventry,Chelsea,2,1,H,1,1570.7782031075533,1538.807006436977,302.3552430055627,304.47760259901264,5,1,4,0,0,0,2.2666666666666666,1.2666666666666666,16,3
1998-08-15,1998,Man United,Leicester,2,2,D,0,1676.254558761814,1530.7439211972696,875.7325400380636,278.5257454178171,1,2,3,0,0,0,1.4705882352941178,1.5,1,10
1998-08-15,1998,Middlesbrough,Leeds,0,0,D,0,1496.2894564274761,1549.203472606116,10.099701518559595,-347.0410196793613,0,1,3,0,0,0,1.1333333333333333,1.0666666666666667,9,4
1998-08-15,1998,Newcastle,Charlton,0,0,D,0,1498.7126178852136,1499.9419116614636,-294.2719763058509,0.0,0,0,0,0,0,0,1.2,0.7333333333333333,12,18
1998-08-15,1998,Sheffield Weds,West Ham,0,1,A,-1,1471.624463348365,1558.244393193905,-611.1097388809346,-20.6680419894838,5,2,3,0,0,0,1.5384615384615385,1.0769230769230769,13,5
1998-08-15,1998,Wimbledon,Tottenham,3,1,H,1,1514.0472450351517,1487.3295567644657,-641.3454253393863,598.1910935851479,4,4,2,0,0,0,1.2307692307692308,1.2307692307692308,15,11
1998-08-15,1998,Everton,Aston Villa,0,0,D,0,1487.6700275339106,1592.1016173951239,-648.0662540428382,955.6143194117885,4,3,3,0,0,0,1.5789473684210527,1.105263157894737,14,6
1998-08-15,1998,Blackburn,Derby,0,0,D,0,1526.9134499736901,1528.0241298013943,-13.735021625171294,-304.7658834392056,2,1,1,0,0,0,1.0,0.7777777777777778,19,8
1998-08-16,1998,Southampton,Liverpool,1,2,A,-1,1496.5885617015729,1621.8893283758055,-308.5310545917691,27.056459260645624,4,4,2,0,0,0,1.7608695652173914,1.173913043478261,17,7
1998-08-17,1998,Arsenal,Nott'm Forest,2,1,H,1,1690.3285217307864,1464.7341906119207,238.95308705916955,-621.4649631191099,3,1,2,0,0,0,1.5833333333333333,0.8333333333333334,2,20
1998-08-22,1998,Tottenham,Sheffield Weds,0,3,A,-1,1471.6519748158137,1487.302045297017,295.3816445781175,-922.7586175197157,6,3,1,0,0,0,1.3846153846153846,1.5384615384615385,11,13
1998-08-22,1998,Liverpool,Arsenal,0,0,D,0,1624.8064524193521,1687.4113976872397,326.3741716009602,241.52567444278515,5,3,2,0,0,0,1.8870967741935485,1.1290322580645162,7,2
1998-08-22,1998,West Ham,Man United,0,0,D,0,1563.1520080423884,1671.3469439133305,-27.91435925732126,875.7325400380636,5,1,4,0,0,0,1.7142857142857142,1.0535714285714286,5,1
1998-08-22,1998,Nott'm Forest,Coventry,1,0,H,1,1484.1754146693318,1551.3369790501422,-666.907281748734,610.1166442929582,1,2,3,0,0,0,0.5714285714285714,0.7142857142857143,20,16
1998-08-22,1998,Derby,Wimbledon,0,0,D,0,1527.4210244892013,1514.6503503473448,-25.585092145741193,-2.9862035707158157,0,1,3,0,0,0,0.8571428571428571,1.0,8,15
1998-08-22,1998,Chelsea,Newcastle,1,1,D,0,1537.083636008509,1500.4359883136815,-310.07283491838734,-294.2719763058509,7,0,3,0,0,0,1.6379310344827587,0.8275862068965517,3,12
1998-08-22,1998,Charlton,Southampton,5,0,H,1,1514.7971404013074,1481.733332961729,0.0,-632.9089202669302,0,0,0,0,0,0,1.6363636363636365,0.6363636363636364,18,17
1998-08-22,1998,Leicester,Everton,2,0,H,1,1543.8937412364191,1474.520207494761,278.5257454178171,-648.0662540428382,0,2,4,0,0,0,1.3823529411764706,1.3529411764705883,10,14
1998-08-23,1998,Aston Villa,Middlesbrough,3,1,H,1,1603.0668391530626,1485.3242346695374,646.4460502720418,312.35003658825644,2,1,1,0,0,0,1.08,1.52,6,9
1998-08-24,1998,Leeds,Blackburn,1,0,H,1,1563.2424531198355,1512.8744694599707,-47.20041030338943,299.7451150117439,3,2,5,0,0,0,1.5294117647058822,1.0588235294117647,4,19
1998-08-29,1998,Coventry,West Ham,0,0,D,0,1551.846878315862,1562.6421087766685,313.2815613590918,276.85368450890087,4,2,4,0,0,0,1.5333333333333334,1.0666666666666667,16,5
1998-08-29,1998,Sheffield Weds,Aston Villa,0,1,A,-1,1477.1229142502425,1613.245970199837,-316.4552164663462,642.2656857522217,3,3,4,0,0,0,1.3846153846153846,1.3076923076923077,13,6
1998-08-29,1998,Everton,Tottenham,0,1,A,-1,1459.3963787488838,1486.775803561691,-956.8450022901221,-2.0787644812858614,3,2,5,0,0,0,1.435483870967742,1.1129032258064515,14,11
1998-08-29,1998,Wimbledon,Leeds,1,1,D,0,1516.7346675673753,1561.158135899805,-2.9862035707158157,-32.731098255373944,6,1,3,0,0,0,1.6153846153846154,0.7692307692307693,15,4
1998-08-29,1998,Arsenal,Charlton,0,0,D,0,1680.5171643677702,1521.691373720777,-56.78893782865889,740.8666664808645,0,0,0,0,0,0,1.4666666666666666,1.4666666666666666,2,18
1998-08-29,1998,Middlesbrough,Derby,1,1,D,0,1487.132857165224,1525.6124019935146,-320.6133678306125,280.31165185348976,2,0,0,0,0,0,2.272727272727273,1.5454545454545454,9,8
1998-08-29,1998,Blackburn,Leicester,1,0,H,1,1529.2101320889594,1527.5580786074304,-12.903375612223181,273.74728898873246,2,1,3,0,0,0,1.6363636363636365,1.0,19,10
1998-08-29,1998,Southampton,Nott'm Forest,1,2,A,-1,1466.838764367998,1499.0699832630628,-618.9724204414872,-356.63988593870556,2,2,2,0,0,0,1.7,1.7,17,20
1998-08-30,1998,Newcastle,Liverpool,1,4,A,-1,1490.5873187844077,1634.655121948626,2.9522708890944616,641.8295303850451,6,2,2,0,0,0,1.8275862068965518,1.2758620689655173,12,7
1998-09-08,1998,Leeds,Southampton,3,0,H,1,1572.183212290982,1455.813687976821,-32.731098255373944,-1228.7437214185206,1,5,4,0,0,0,1.037037037037037,0.8888888888888888,4,17
1998-09-08,1998,Nott'm Forest,Everton,0,2,A,-1,1482.3645422268814,1476.1018197850651,-63.27213306510598,-950.8159229175242,4,2,0,0,0,0,1.3333333333333333,1.0833333333333333,20,14
1998-09-09,1998,Chelsea,Arsenal,0,0,D,0,1542.946792380542,1674.6540079957372,-629.8337174514756,-352.69649742578815,5,3,2,0,0,0,1.564516129032258,1.2258064516129032,3,2
1998-09-09,1998,Aston Villa,Newcastle,1,0,H,1,1623.159938336542,1480.6733506477028,1229.9722703860089,-323.9787535006307,5,3,2,0,0,0,1.5925925925925926,0.8333333333333334,6,12
1998-09-09,1998,Derby,Sheffield Weds,1,0,H,1,1538.5324296578597,1464.2028865858974,623.7403934973015,-936.2652424175334,1,1,2,0,0,0,1.1428571428571428,1.4285714285714286,8,13
1998-09-09,1998,West Ham,Wimbledon,3,4,A,-1,1545.6715796680176,1533.7051966760262,599.1940986503434,-2.9862035707158157,3,5,2,0,0,0,1.2307692307692308,1.3846153846153846,5,15
1998-09-09,1998,Leicester,Middlesbrough,0,1,A,-1,1510.8206150596418,1503.8703207130127,-32.094737429059435,-320.6133678306125,0,2,0,0,0,0,0.7692307692307693,1.7692307692307692,10,9
1998-09-09,1998,Man United,Charlton,4,1,H,1,1680.2578085858909,1512.7805090482166,875.7325400380636,493.91111098724303,0,0,0,0,0,0,1.5333333333333334,1.6,1,18
1998-09-09,1998,Liverpool,Coventry,2,0,H,1,1646.1461957623103,1540.3558045021778,632.5692214258603,313.2815613590918,4,3,3,0,0,0,1.2666666666666666,0.8666666666666667,7,16
1998-09-09,1998,Tottenham,Blackburn,2,1,H,1,1503.59878522586,1512.3871504247904,-9.106060347959055,-19.25673256810046,5,4,1,0,0,0,1.1818181818181819,1.1818181818181819,11,19
